id,from_id,date,text,post_id,owner_id,parents_stack,thread.count,thread.items,thread.can_post,thread.show_reply_button,thread.groups_can_post,thread.next_from,attachments,attachments_meta.primary_mode,deleted,is_from_post_author,is_negative,bdate,sex,topic,tone,group_id
416179,134872779,1705352219,"Это же с каким увеличением надо сфотать, чтобы было видно полумесяц Венеры",416170.0,-99353432.0,[],0,[],True,True,,,,,,,,7.1.1996,2,science,positive,99353432
416269,756591887,1705415896,"Даже не думал, что у планет тоже может быть полумесяц. Привык за всю жизнь,  что так только о Луне говорят)))",416170.0,-99353432.0,[],0,[],True,True,,,,,,,,1.1.2000,2,science,positive,99353432
416189,134872779,1705383275,Текст младенец писал?,416078.0,-99353432.0,[],0,[],True,True,,,,,,,,7.1.1996,2,science,positive,99353432
415951,756591887,1705237428,"Я тоже мечтаю, уже почти 60 лет. Но не из за неприязни, а из  чистого любопытства)))",415887.0,-99353432.0,[],0,[],True,True,,,,,,,,1.1.2000,2,science,positive,99353432
415923,647334284,1705222520,Забыли закруглить.,415887.0,-99353432.0,[],0,[],True,True,,,,,,,,21.10.1990,2,science,positive,99353432
415474,756591887,1704989161,Я его всегда Собакой называл)),415428.0,-99353432.0,[],0,[],True,True,,,,,,,,1.1.2000,2,science,positive,99353432
415430,220043572,1704970905,А где Бетельгейзе,415428.0,-99353432.0,[],1,[],True,True,,next/0//0,,,,,,29.12.1995,2,science,positive,99353432
416191,838624012,1705385290,Выглядит как графика что то не верится там человек как нарисованны,416064.0,-99353432.0,[],0,[],True,True,,,,,,,,10.10.2000,2,science,positive,99353432
416036,215013226,1705270889,"Вон видно же, слона и черепаху, расходимся.😂",416019.0,-99353432.0,[],0,[],True,True,,,,,,,,2.8.1990,2,science,positive,99353432
416135,286527823,1705323955,"Товарищи конспирологи, на кой вы подписываетесь на эти группы и кидаете сюда свои ""доказательства""? Нормальных людей, которые на неё подписаны, вы не переубедите, так как у них есть образование, а вот выставить себя ещё большими фриками и дискредитировать себя у вас получается на ура. Зачем тогда эти выстрелы себе в ноги? Утолите моё любопытство, пожалуйста, ответьте, мне и вправду интересно",416019.0,-99353432.0,[],0,[],True,True,,,,,,,,13.3.1998,2,science,positive,99353432
416144,827774466,1705329375,Не дай бог отвёртку уронишь 😅,416019.0,-99353432.0,[],0,[],True,True,,,,,,,,28.7.1992,2,science,positive,99353432
416373,116280740,1705504975,,416019.0,-99353432.0,[],0,[],True,True,,,"[{'type': 'video', 'video': {'response_type': 'full', 'access_key': '2be86022a100b6aa7d', 'can_comment': 1, 'can_like': 1, 'can_repost': 1, 'can_subscribe': 1, 'can_add_to_faves': 1, 'can_add': 1, 'comments': 0, 'date': 1397152459, 'description': '', 'duration': 4, 'photo_130': 'https://sun55-1.userapi.com/c831508/v831508109/56fc4/_A8VFlmHVh4.jpg', 'photo_320': 'https://sun55-1.userapi.com/c831508/v831508109/56fc2/fAA4a5x8llM.jpg', 'photo_800': 'https://sun55-1.userapi.com/c831508/v831508109/56fc1/QUXtFw-ETWA.jpg', 'first_frame_130': 'https://i.mycdn.me/getVideoPreview?id=708516121282&idx=0&type=39&tkn=DsYAOiqWiff2HCcY3JZtitByeXA&fn=vid_sm', 'first_frame_160': 'https://i.mycdn.me/getVideoPreview?id=708516121282&idx=0&type=39&tkn=DsYAOiqWiff2HCcY3JZtitByeXA&fn=vid_d', 'first_frame_320': 'https://i.mycdn.me/getVideoPreview?id=708516121282&idx=0&type=39&tkn=DsYAOiqWiff2HCcY3JZtitByeXA&fn=vid_md', 'first_frame_800': 'https://i.mycdn.me/getVideoPreview?id=708516121282&idx=0&type=39&tkn=DsYAOiqWiff2HCcY3JZtitByeXA&fn=vid_f', 'first_frame_1280': 'https://i.mycdn.me/getVideoPreview?id=708516121282&idx=0&type=39&tkn=DsYAOiqWiff2HCcY3JZtitByeXA&fn=vid_w', 'width': 320, 'height': 240, 'id': 168319959, 'owner_id': 4187151, 'title': 'ПИТЕР ГРИФФИН В КОСМОСЕ', 'is_favorite': False, 'track_code': 'video_6397c3742WxG24zqR7W-zu7LiHc_ce4vPccNfl2tj4mq4VzZ2THuTkC1gOxAs7ii3_2wRA5I1xoEw3ofMcGPmYfYZeo', 'views': 58, 'local_views': 58, 'can_dislike': 1}, 'style': 'full'}]",,,,,12.9.1992,2,science,positive,99353432
415649,116280740,1705126470,Видеомонтаж,415494.0,-99353432.0,[],1,[],True,True,,next/0//0,,,,,,12.9.1992,2,science,positive,99353432
415517,97777144,1705011897,Как голографическая,415494.0,-99353432.0,[],0,[],True,True,,,,,,,,29.4.1991,2,science,positive,99353432
415724,116280740,1705145670,Я там был как-то...,415279.0,-99353432.0,[],0,[],True,True,,,,,,,,12.9.1992,2,science,positive,99353432
416016,723016977,1705261626,,416002.0,-99353432.0,[],0,[],True,True,,,"[{'type': 'sticker', 'sticker': {'inner_type': 'base_sticker_new', 'sticker_id': 79157, 'product_id': 1679, 'images': [{'url': 'https://vk.com/sticker/1-79157-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-79157-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-79157-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-79157-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-79157-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-79157-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-79157-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-79157-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-79157-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-79157-512', 'width': 512, 'height': 512}], 'animation_url': 'https://vk.com/sticker/3-79157.json', 'is_allowed': True}, 'style': 'full'}]",,,,,12.5.1999,1,science,positive,99353432
416048,39827991,1705284689,Высокая гравитация передает привет,416002.0,-99353432.0,[],0,[],True,True,,,,,,,,4.3.1994,2,science,positive,99353432
415034,723016977,1704740695,,415013.0,-99353432.0,[],0,[],True,True,,,"[{'type': 'sticker', 'sticker': {'inner_type': 'base_sticker_new', 'sticker_id': 88075, 'product_id': 1878, 'images': [{'url': 'https://vk.com/sticker/1-88075-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-88075-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-88075-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-88075-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-88075-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-88075-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-88075-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-88075-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-88075-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-88075-512', 'width': 512, 'height': 512}], 'animation_url': 'https://vk.com/sticker/3-88075.json', 'is_allowed': True}, 'style': 'full'}]",,,,,12.5.1999,1,science,positive,99353432
415833,647334284,1705172950,Почему вы постоянно врёте о настоящей форме Земли?,415827.0,-99353432.0,[],25,[],True,True,,next/0//0,,,,,,21.10.1990,2,science,positive,99353432
415684,647334284,1705136824,"Фотография ночного неба с моего телефона, извините что без члена.",415676.0,-99353432.0,[],0,[],True,True,,,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1705136824, 'id': 457322718, 'owner_id': -99353432, 'access_key': 'da63bd4dd05fb5c67e', 'sizes': [{'height': 75, 'type': 's', 'width': 47, 'url': 'https://sun9-28.userapi.com/impg/QNXimDRmBGXbl7gGKlQfGjF9gV5hpgMhoKKT6A/YGW9XE1rQOg.jpg?size=47x75&quality=95&sign=8fb1201a614e0fe97f66c4b547850f35&c_uniq_tag=PiE4gAHIQjSj8PKERiWLWiIo89GEASE4UkZCVfMH020&type=album'}, {'height': 130, 'type': 'm', 'width': 82, 'url': 'https://sun9-28.userapi.com/impg/QNXimDRmBGXbl7gGKlQfGjF9gV5hpgMhoKKT6A/YGW9XE1rQOg.jpg?size=82x130&quality=95&sign=ef5a05ec1da4036e1ea1055a61557729&c_uniq_tag=420E1EiPzEO3RTs66b-nAoWF5eXbzy4b2u8vNV8_eOY&type=album'}, {'height': 604, 'type': 'x', 'width': 382, 'url': 'https://sun9-28.userapi.com/impg/QNXimDRmBGXbl7gGKlQfGjF9gV5hpgMhoKKT6A/YGW9XE1rQOg.jpg?size=382x604&quality=95&sign=39230794ae68d49005ffe008f374bc14&c_uniq_tag=nSBH8X2RI5GyeHF6FT6J7RwoSz1XHY05m2eQkNju0F4&type=album'}, {'height': 807, 'type': 'y', 'width': 510, 'url': 'https://sun9-28.userapi.com/impg/QNXimDRmBGXbl7gGKlQfGjF9gV5hpgMhoKKT6A/YGW9XE1rQOg.jpg?size=510x807&quality=95&sign=0e9d1851b3c840b25c54f998de65ff47&c_uniq_tag=1fSihNmjJI3qlqhrhfT71ByUjYu7Aqi51FfqzPsJO5M&type=album'}, {'height': 1080, 'type': 'z', 'width': 682, 'url': 'https://sun9-28.userapi.com/impg/QNXimDRmBGXbl7gGKlQfGjF9gV5hpgMhoKKT6A/YGW9XE1rQOg.jpg?size=682x1080&quality=95&sign=dd8294a763a5ae9df604e3b13417e86a&c_uniq_tag=pMOJWTaPhCZ2mbQRtXDnS-0nmBJMxd6JTa5RWXuNTB8&type=album'}, {'height': 1600, 'type': 'w', 'width': 1011, 'url': 'https://sun9-28.userapi.com/impg/QNXimDRmBGXbl7gGKlQfGjF9gV5hpgMhoKKT6A/YGW9XE1rQOg.jpg?size=1011x1600&quality=95&sign=bffaeb8e6ecfe8102ab8ed2eada93b4b&c_uniq_tag=THGyh2DTTyuDNVXENrKgFqCoxSjng6c-LUvkoB51QCQ&type=album'}, {'height': 206, 'type': 'o', 'width': 130, 'url': 'https://sun9-28.userapi.com/impg/QNXimDRmBGXbl7gGKlQfGjF9gV5hpgMhoKKT6A/YGW9XE1rQOg.jpg?size=130x206&quality=95&sign=30c052c1d0c246dbe39247f6981deb36&c_uniq_tag=KLSvwOSSBEMoscO2p9xaxYZA9w10z2NTjjwcD8W2jLU&type=album'}, {'height': 317, 'type': 'p', 'width': 200, 'url': 'https://sun9-28.userapi.com/impg/QNXimDRmBGXbl7gGKlQfGjF9gV5hpgMhoKKT6A/YGW9XE1rQOg.jpg?size=200x317&quality=95&sign=a0fad5fbf268defc5153207a059e52bf&c_uniq_tag=nRqTlI8AU3v4fd-c7dKyZdcmFTZ5qbgskmxFSgiawBM&type=album'}, {'height': 506, 'type': 'q', 'width': 320, 'url': 'https://sun9-28.userapi.com/impg/QNXimDRmBGXbl7gGKlQfGjF9gV5hpgMhoKKT6A/YGW9XE1rQOg.jpg?size=320x506&quality=95&sign=767abd9e7c532e32b7b02a4b4fc55737&c_uniq_tag=sMmpFI3qOB9siI2LIdZstqa1yVeU5Mr8-2Zi7GPm0Hs&type=album'}, {'height': 807, 'type': 'r', 'width': 510, 'url': 'https://sun9-28.userapi.com/impg/QNXimDRmBGXbl7gGKlQfGjF9gV5hpgMhoKKT6A/YGW9XE1rQOg.jpg?size=510x807&quality=95&sign=0e9d1851b3c840b25c54f998de65ff47&c_uniq_tag=1fSihNmjJI3qlqhrhfT71ByUjYu7Aqi51FfqzPsJO5M&type=album'}], 'text': '', 'user_id': 647334284, 'web_view_token': 'dc62d1d1bdc0fce335'}, 'style': 'full'}]",single,,,,21.10.1990,2,science,positive,99353432
415840,815680262,1705173631,Инопланетян не обнаружили-я поняла.,415714.0,-99353432.0,[],0,[],True,True,,,,,,,,11.11.1999,1,science,positive,99353432
415700,674043695,1705138921,Жуть,415690.0,-99353432.0,[],0,[],True,True,,,,,,,,1.1.1990,2,science,positive,99353432
415426,674043695,1704968838,"Холодный, опасный, но потрясающий Космос!",415417.0,-99353432.0,[],0,[],True,True,,,,,,,,1.1.1990,2,science,positive,99353432
415427,674043695,1704968999,,415406.0,-99353432.0,[],0,[],True,True,,,"[{'type': 'sticker', 'sticker': {'inner_type': 'base_sticker_new', 'sticker_id': 73609, 'product_id': 1554, 'images': [{'url': 'https://sun55-2.userapi.com/_hxvRWH2Cpo0W_Z7H9cj6KPQ0K-wtFXYM1Y5Rg/zHv2g3ugjmA.png', 'width': 64, 'height': 64}, {'url': 'https://sun55-2.userapi.com/_hxvRWH2Cpo0W_Z7H9cj6KPQ0K-wtFXYM1Y5Rg/zHv2g3ugjmA.png', 'width': 128, 'height': 128}, {'url': 'https://sun55-2.userapi.com/_hxvRWH2Cpo0W_Z7H9cj6KPQ0K-wtFXYM1Y5Rg/zHv2g3ugjmA.png', 'width': 256, 'height': 256}, {'url': 'https://sun55-2.userapi.com/1A69rOdjXOIXersxa_338bbBlGaGaHWTjDL8SQ/54lINjTJgTU.png', 'width': 352, 'height': 352}, {'url': 'https://sun55-2.userapi.com/1A69rOdjXOIXersxa_338bbBlGaGaHWTjDL8SQ/54lINjTJgTU.png', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://sun55-1.userapi.com/LI_ckxIIImb6-p2higVkqg4H5yGdZmakOBBnzQ/1lSZEVYovag.png', 'width': 64, 'height': 64}, {'url': 'https://sun55-1.userapi.com/LI_ckxIIImb6-p2higVkqg4H5yGdZmakOBBnzQ/1lSZEVYovag.png', 'width': 128, 'height': 128}, {'url': 'https://sun55-1.userapi.com/LI_ckxIIImb6-p2higVkqg4H5yGdZmakOBBnzQ/1lSZEVYovag.png', 'width': 256, 'height': 256}, {'url': 'https://sun55-2.userapi.com/BLpJ1nHRV5LFJIUV5hFhulQxLFUknKaBsxF8Tg/kEbjfKBVpuM.png', 'width': 352, 'height': 352}, {'url': 'https://sun55-2.userapi.com/BLpJ1nHRV5LFJIUV5hFhulQxLFUknKaBsxF8Tg/kEbjfKBVpuM.png', 'width': 512, 'height': 512}], 'is_allowed': True, 'render': {'id': '085d013d871962583147a14ba9c52ac2', 'images': [{'url': 'https://sun55-1.userapi.com/LI_ckxIIImb6-p2higVkqg4H5yGdZmakOBBnzQ/1lSZEVYovag.png', 'width': 256, 'height': 256, 'theme': 'dark'}, {'url': 'https://sun55-2.userapi.com/_hxvRWH2Cpo0W_Z7H9cj6KPQ0K-wtFXYM1Y5Rg/zHv2g3ugjmA.png', 'width': 256, 'height': 256, 'theme': 'light'}, {'url': 'https://sun55-2.userapi.com/1A69rOdjXOIXersxa_338bbBlGaGaHWTjDL8SQ/54lINjTJgTU.png', 'width': 512, 'height': 512, 'theme': 'light'}, {'url': 'https://sun55-2.userapi.com/BLpJ1nHRV5LFJIUV5hFhulQxLFUknKaBsxF8Tg/kEbjfKBVpuM.png', 'width': 512, 'height': 512, 'theme': 'dark'}], 'is_stub': False, 'is_rendering': False}, 'vmoji': {'character_id': '3a0e9d41092de57fcd01f15b42ca5db6'}}, 'style': 'full'}]",,,,,1.1.1990,2,science,positive,99353432
415412,342249927,1704962260,Ну то что образовалось после взрыва и называют сверхновыми,415406.0,-99353432.0,[],2,[],True,True,,next/0//0,,,,,,15.12.1997,2,science,positive,99353432
415615,824740721,1705087635,Злой глаз если присмотреться,415613.0,-99353432.0,[],0,[],True,True,,,,,,,,4.8.1989,2,science,positive,99353432
415644,175794612,1705112513,Бесконечное Цукиëми🙏,415613.0,-99353432.0,[],0,[],True,True,,,,,,,,23.4.1992,2,science,positive,99353432
415664,112426362,1705130221,"Тогда уж ""глаз луны"" скорее😄
В любом случае - красота💙",415613.0,-99353432.0,[],0,[],True,True,,,,,,,,10.8.1993,1,science,positive,99353432
415360,824740721,1704921239,Я то понял в чём суть публикации 😎,415350.0,-99353432.0,[],0,[],True,True,,,,,,,,4.8.1989,2,science,positive,99353432
415425,521281822,1704968828,коротко о желаниях,415350.0,-99353432.0,[],0,[],True,True,,,,,,,,19.7.1999,2,science,positive,99353432
415365,824740721,1704923921,"Я бы сказал что там что то колесило, следы явно похожи на след от борозды плуга трактора если присмотреться. И до появления зонда. Забавно. И такой же след оставляют насекомые в пруду. Забавно 😊🤣",415225.0,-99353432.0,[],0,[],True,True,,,,,,,,4.8.1989,2,science,positive,99353432
415273,138715443,1704907093,Как вены и сосуды просвечиваются,415225.0,-99353432.0,[],0,[],True,True,,,,,,,,7.6.1988,1,science,positive,99353432
415342,24040335,1704915374,Там уже РЖД рулит 😁,415225.0,-99353432.0,[],0,[],True,True,,,,,,,,26.4.1990,2,science,positive,99353432
415392,526333323,1704954501,Это же ДСП под микроскопом😂😂😂,415225.0,-99353432.0,[],1,[],True,True,,next/0//0,,,,,,25.5.1988,2,science,positive,99353432
415665,152367148,1705130222,Я сначала подумал - Эбола какая-то. Пока не прочитал...,415225.0,-99353432.0,[],0,[],True,True,,,,,,,,27.1.1996,2,science,positive,99353432
415678,663582304,1705134694,Сперма Андреса Серрано с бычьей кровью,415225.0,-99353432.0,[],0,[],True,True,,,,,,,,14.7.1988,2,science,positive,99353432
415823,750052386,1705170872,Дорожки доставщики яндекс еда натоптали,415225.0,-99353432.0,[],0,[],True,True,,,,,,,,28.4.1991,2,science,positive,99353432
415873,500571525,1705200653,"Кто-то плохо спел, и чье-то ухо пошло кровью, в итоге отвалилось",415225.0,-99353432.0,[],0,[],True,True,,,,,,,,19.9.1988,2,science,positive,99353432
416145,265421890,1705329713,Фото с глаза,415225.0,-99353432.0,[],0,[],True,True,,,,,,,,6.11.1998,2,science,positive,99353432
415368,824740721,1704926783,Скопление звёзд планет и прочего,415206.0,-99353432.0,[],0,[],True,True,,,,,,,,4.8.1989,2,science,positive,99353432
415595,734219895,1705073631,😇ПРЕВОСХОДСТВО😇,415585.0,-99353432.0,[],1,[],True,True,,next/0//0,,,,,,4.8.1994,2,science,positive,99353432
415952,149174330,1705238274,О у меня такой весит 😁,415585.0,-99353432.0,[],0,[],True,True,,,,,,,,17.11.1999,2,science,positive,99353432
415565,526065290,1705058166,Ебанет? _да вроде не должно...),415544.0,-99353432.0,[],0,[],True,True,,,,,,,,18.4.1988,2,science,positive,99353432
415566,526065290,1705058202,Ебанет))),415544.0,-99353432.0,[],0,[],True,True,,,,,,,,18.4.1988,2,science,positive,99353432
415557,756239523,1705055146,"Есть приборы. Если пока что-то не можем найти, то все равно когда-нибудь найдем способ детектировать. Так было, например, с нейтрино, или с гравитационными волнами - первые типы приборов не сработали, но сработали другие.",415539.0,-99353432.0,[],0,[],True,True,,,,,,,,7.7.1999,1,science,positive,99353432
415579,812794360,1705063934,Всё есть как включить не знаем. Желудок отключает :),415539.0,-99353432.0,[],0,[],True,True,,,,,,,,11.11.1991,2,science,positive,99353432
243240,812794360,1705245101,Кавалер рассказывает от чего у него на фронте появилась седина. А она восхищается его мужеством.,243202.0,-2980565.0,[],0,[],True,True,,,,,,,,11.11.1991,2,art,positive,2980565
415271,785140360,1704906614,Стырила на обои телефона 😁,415253.0,-99353432.0,[],2,[],True,True,,next/0//0,,,,,,27.11.1990,1,science,positive,99353432
415357,139661411,1704920171,К этому всё и идёт!,415196.0,-99353432.0,[],0,[],True,True,,,,,,,,17.4.1990,2,science,positive,99353432
